original_path,original_name,new_name,产品分类,产品系列,产品编码,核心规格,包装类型,日期,版本,渠道,状态,设计图号,客户,备注,file_hash,duplicate_group,thumbnail_path
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-1涂附-拉绒片-彩盒/涂附-拉绒片-BDL9-150MM，15H-100PCS-20230616-V1.pdf,涂附-拉绒片-BDL9-150MM，15H-100PCS-20230616-V1.pdf,涂附-拉绒片-BDL9-150MM，15H-100PCS-20230616-V1.pdf,涂附,F737,F737,15H,彩盒,20230616,V1,其他,进行中,FPD00014,,混装,18346a009cdd84fc337334754eebb4418f4a0e20054c35fa87fb441e54bc7911,,thumbnails/89bc253bca6bc76f6886b374fa2e6b4f.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-1涂附-拉绒片-彩盒/涂附-F65-FPD00015-70X18M-20231107-V1.pdf,涂附-F65-FPD00015-70X18M-20231107-V1.pdf,涂附-F65-FPD00015-70X18M-20231107-V1.pdf,涂附,F65,F65,70X18M,规格标签,20231107,V1,其他,进行中,FPD00015,,,734d6f11540e458045dbc0cf39e4bf7d1c38c852cd4c0538272280409d5458f3,,thumbnails/40a424c772355ffdd02e56742c67c49e.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-1涂附-拉绒片-彩盒/涂附-F65-FPD00015-70X18M-20230616-V1.pdf,涂附-F65-FPD00015-70X18M-20230616-V1.pdf,涂附-卷-B65-70X18M-1ROLL-20230616-V1.pdf,涂附,F65,F65,70X18M,彩盒,20230616,V1,其他,进行中,FPD00015,,,c7907446e8fa0550e969579d6ff914a66c8f09f123e8271f869bdf6251989c0d,,thumbnails/e66742db359c270174caeb140ff38b73.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-1涂附-拉绒片-彩盒/涂附-b65-b65-70X125M_125-25PCS-20230616-V1.pdf,涂附-b65-b65-70X125M_125-25PCS-20230616-V1.pdf,涂附-条-B65-70MMX125M-25PCS-20230616-V1.pdf,涂附,F65,F65,70X125M_125,彩盒,20230616,V1,其他,进行中,FPD00016,,,67514c2ec529f4e3fdd3d9e7057e602054516c0b99356697e0351a4c8940afac,,thumbnails/952c765faab8d12adc7f29fbcc7b8152.jpg
"/Users/zhanghan/Desktop/涂覆包装-设计稿/1-1涂附-拉绒片-彩盒/涂附-拉绒片-B15-125MM,8H-50PCS-20230616-V1.pdf","涂附-拉绒片-B15-125MM,8H-50PCS-20230616-V1.pdf","涂附-拉绒片-B15-125MM,8H-50PCS-20230616-V1.pdf",涂附,F15,F15,8H,彩盒,20230616,V1,其他,进行中,FPD00017,,混装,bb8b40cf6a554ffa539fdc1f08482c43579685cdaa7f98504652028b572a9c08,,thumbnails/cd0d6d55d0bc8054e494caf65bb09247.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-1涂附-拉绒片-彩盒/涂附-BD9-BD9-155X83_20-20251217-V1.pdf,涂附-BD9-BD9-155X83_20-20251217-V1.pdf,涂附-BD9-BD9老版-未知-30PCS-20251217-V1.pdf,涂附,BD9,BD9,155X83_20,彩盒,20251217,V1,其他,进行中,,,,fbf627c4d346d3b57afe0edc8e73ea267dbed22a646b5d523b9591e0435ea92a,,thumbnails/7064fa2886e7eab5f69b4ea93e89edbe.jpg
"/Users/zhanghan/Desktop/涂覆包装-设计稿/1-1涂附-拉绒片-彩盒/涂附-拉绒片-暂无-115mm,十字孔-25PCS-20241115-V1.pdf","涂附-拉绒片-暂无-115mm,十字孔-25PCS-20241115-V1.pdf","涂附-拉绒片-暂无-115MM,十字孔-25PCS-20241115-V1.pdf",涂附,拉绒片,拉绒片,25PCS,彩盒,20241115,V1,其他,进行中,,,,3b9bc131cc5f969fb16d27e842ace2b64c57fc5d316a40995e54d99cf3ada451,,thumbnails/4ef7e017c5ec12e2d445577bbc2f49ef.jpg
"/Users/zhanghan/Desktop/涂覆包装-设计稿/1-1涂附-拉绒片-彩盒/涂附-钢纸磨片-无-115mm,圆孔-20251009-V1.pdf","涂附-钢纸磨片-无-115mm,圆孔-20251009-V1.pdf","涂附-钢纸磨片-暂无-115MM,圆孔-25PCS-20251009-V1.pdf",涂附,拉绒片,拉绒片,待补充,彩盒,20251009,V1,其他,进行中,,,,28fc2907f5ae5b05e1f4fb2c3271663b006b782e5c6212298b7420663e006dac,,thumbnails/8f3e807c145ecd1dd5538731d19feb42.jpg
"/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-A15-115mm,0h-10PCS-20250617-V1.pdf","涂附-拉绒片-A15-115mm,0h-10PCS-20250617-V1.pdf","涂附-拉绒片-A15-115MM,0H-10PCS-20250617-V1.pdf",涂附,A15,A15,10PCS,彩盒,20250617,V1,其他,进行中,,,,023ee0c08430bff41862db2448ec4b925d7aa5858548798f1158b25cd9d7695b,,thumbnails/8372406e179d956a45c4a199141c196d.jpg
"/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-A15-125mm,0h-20250617-V1.pdf","涂附-拉绒片-A15-125mm,0h-20250617-V1.pdf","涂附-拉绒片-A15-125MM,0H-10PCS-20250617-V1.pdf",涂附,A15,A15,125_0H,彩盒,20250617,V1,其他,进行中,,,,32b916e81f1eaaa33e4819562a9b2b2c5dcfbf0a16401ae605565471a819adad,,thumbnails/17df1536176f5b5e44361e95ec3308ef.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-150mm-5pcs-20250617-V1.pdf,涂附-拉绒片-150mm-5pcs-20250617-V1.pdf,涂附-拉绒片-B-TRI3-150MM-5pcs-20250617-V1.pdf,涂附,TRI3,TRI3,待补充,彩盒,20250617,V1,其他,进行中,,,,c85221082ade3de011ac0683337b2871b8f6e2602ab2c24eb55198c67d0134b7,,thumbnails/cb558796712da4c6176ea7fc81ba50c6.jpg
"/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-B25-125mm,0h-10pcs-20250617-V1.pdf","涂附-拉绒片-B25-125mm,0h-10pcs-20250617-V1.pdf","涂附-拉绒片-B25-125MM,0H-10PCS-20250617-V1.pdf",涂附,B25,B25,待补充,彩盒,20250617,V1,其他,进行中,,,,f3cb7110b8e425a08f018edf65a7b9ddbc8d25d1a6fbb1e1cc57e691975c6652,,thumbnails/49df692219e89341a57837d6fe23f3c0.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-B25-150mm，15H-10pcs-20250617-V1.pdf,涂附-拉绒片-B25-150mm，15H-10pcs-20250617-V1.pdf,涂附-拉绒片-B25-150mm，15H-10PCS-20250617-V1.pdf,涂附,B25,B25,150_15H,彩盒,20250617,V1,其他,进行中,,,,605326692014c27715013b524eaa274f224b8b6dabc83e7c8ec7e33694470f0f,,thumbnails/084a02fc92ce988d428ba3db687f3d9d.jpg
"/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-B550-125mm,0h-10pcs-20250617-V1.pdf","涂附-拉绒片-B550-125mm,0h-10pcs-20250617-V1.pdf","涂附-拉绒片-B550-125mm,0h-10PCS-20250617-V1.pdf",涂附,B550,B550,待补充,彩盒,20250617,V1,其他,进行中,,,,8c1693e3cd3903e8fbd4cdd7680c446d63f76d82d41d55f14b0fe06fde59228c,,thumbnails/7b1d54f91591a239e72b420fd6d2fd9b.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-B550-150mm，15H-10pcs-20250617-V1.pdf,涂附-拉绒片-B550-150mm，15H-10pcs-20250617-V1.pdf,涂附-拉绒片-B550-150MM，15H-10PCS-20250617-V1.pdf,涂附,B550,B550,150_15H,彩盒,20250617,V1,其他,进行中,,,,ee132cce0d8389047497833c1490e3ddba17ed796324e28da302ec173ace7ec8,,thumbnails/e3a99f7883a49e881e11a03cf9989481.jpg
"/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-B65-125mm,0h-10pcs-20250617-V1.pdf","涂附-拉绒片-B65-125mm,0h-10pcs-20250617-V1.pdf","涂附-拉绒片-B65-125MM,0H-10PCS-20250617-V1.pdf",涂附,B65,B65,待补充,彩盒,20250617,V1,其他,进行中,,,,b9f647fbbcaaed6913d6ac71f9b174ca929e8904064ebda7f7ff57dfc82ca942,,thumbnails/950c1be899b459cf6c8bf2510cd42871.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-B65-150mm，15H-10pcs-20250617-V1.pdf,涂附-拉绒片-B65-150mm，15H-10pcs-20250617-V1.pdf,涂附-拉绒片-B65-150mm，15H-10PCS-20250617-V1.pdf,涂附,B65,B65,150_15H,彩盒,20250617,V1,其他,进行中,,,,6ea57c2d1fb83a8002606448d214d76692a101e1eb111141ecebf13b252b3f62,,thumbnails/27e33a6eae67a5a05e6603c87ef389b9.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-B65-225mm，多孔-10pcs-20250619-V1.pdf,涂附-拉绒片-B65-225mm，多孔-10pcs-20250619-V1.pdf,涂附-拉绒片-B65-225mm，多孔-10PCS-20250619-V1.pdf,涂附,B65,B65,待补充,彩盒,20250619,V1,其他,进行中,,,,a459f7f40a3b9d9bebc753ade4a229b063243fa3a67c62fe4cdad806e2d03aea,,thumbnails/6b26540891f4962c14d64566f3f7bcbd.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-网格砂-BCG10-125mm-10pcs-20250617-V1.pdf,涂附-网格砂-BCG10-125mm-10pcs-20250617-V1.pdf,涂附-网格砂-BCG10-125mm-10PCS-20250617-V1.pdf,涂附,BCG10,BCG10,待补充,彩盒,20250617,V1,其他,进行中,,,,84831979c779f23d8c2d55f90131e11788c44fcab76ff9c1415721d4300e8041,,thumbnails/8468c02c03e48382d0bfcf810cf1a5ca.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-网格砂-BCG10-150mm-10pcs-20250617-V1.pdf,涂附-网格砂-BCG10-150mm-10pcs-20250617-V1.pdf,涂附-网格砂-BCG10-150mm-10PCS-20250617-V1.pdf,涂附,BCG10,BCG10,待补充,彩盒,20250617,V1,其他,进行中,,,,da954909b26825e02285d21c53aa611c1fcb7ddbd5674d9b121c942481b22261,,thumbnails/1d1f73f0e837871086c00bbecf7d7d61.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-网格砂-BCG8-125mm-10pcs-20250617-V1.pdf,涂附-网格砂-BCG8-125mm-10pcs-20250617-V1.pdf,涂附-网格砂-BCG8-125mm-10PCS-20250617-V1.pdf,涂附,BCG8,BCG8,待补充,彩盒,20250617,V1,其他,进行中,,,,e60b92b9f8e8a7eaa53541852322bc62f3b51e9d58a6ac3c9cd1b0abf9fcada5,,thumbnails/79c3c18694e1b0f6e609852e69c17f56.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-网格砂-BCG8-150mm-10pcs-20250617-V1.pdf,涂附-网格砂-BCG8-150mm-10pcs-20250617-V1.pdf,涂附-网格砂-BCG8-150mm-10PCS-20250617-V1.pdf,涂附,BCG8,BCG8,待补充,彩盒,20250617,V1,其他,进行中,,,,0a339b64a6d05c4f7b4a128ae7c236c63efe6589479f089610cf703a5e9b4b78,,thumbnails/57c26a63889bfe9e428f0cb3fe8bfb99.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-BDL9-125mm，8H-10pcs-20250617-V1.pdf,涂附-拉绒片-BDL9-125mm，8H-10pcs-20250617-V1.pdf,涂附-拉绒片-BDL9-125MM，8H-10PCS-20250617-V1.pdf,涂附,BDL9,BDL9,125_8H,彩盒,20250617,V1,其他,进行中,,,,5a16fa7cd07ab0cf4361f9cd56422e64ab4cb9aa24183ad6ef12124fb6f672b8,,thumbnails/1f9d22fc092ef18981a38da60b36bc24.jpg
"/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-BDL9-125mm,0h-10pcs-20250617-V1.pdf","涂附-拉绒片-BDL9-125mm,0h-10pcs-20250617-V1.pdf",涂附-拉绒片-BDL9-125MM，0H-10PCS-20250617-V1.pdf,涂附,BDL9,BDL9,待补充,彩盒,20250617,V1,其他,进行中,,,,a5a6259a42cd68a02221972d367631214263db99f4b86d8910774a53f4ebd5b2,,thumbnails/05584a3dd5a8e16945ddcb61f1993dc1.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-BDL9-150mm，15H-10pcs-20250617-V1.pdf,涂附-拉绒片-BDL9-150mm，15H-10pcs-20250617-V1.pdf,涂附-拉绒片-BDL9-150MM，15H-10PCS-20250617-V1.pdf,涂附,BDL9,BDL9,150_15H,彩盒,20250617,V1,其他,进行中,,,,73328d96d6a5bb2abd12b614d4e309c6471e16cd814ce78b1d0ecf68ae8b8040,,thumbnails/27a4ccee62b542b0b84516aa1c18bac0.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-BDL9-150mm，旋风孔-10pcs-20250617-V1.pdf,涂附-拉绒片-BDL9-150mm，旋风孔-10pcs-20250617-V1.pdf,"涂附-拉绒片-BDL9-150MM,蝴蝶孔-10PCS-20250617-V1.pdf",涂附,BDL9,BDL9,待补充,彩盒,20250617,V1,其他,进行中,,,,2893624ea332fc7da0affb4e7a6b0cbfb09efc93e2af3178918c09775820fbbb,,thumbnails/c0dc3efb76de5e4bc4c1dfc7b003f533.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-BDL9海绵片-150mm，多孔海绵-5pcs-20250617-V1.pdf,涂附-拉绒片-BDL9海绵片-150mm，多孔海绵-5pcs-20250617-V1.pdf,涂附-拉绒片-BDL9多孔海绵-150mm-5pcs-20250617-V1.pdf,涂附,BDL9,BDL9,待补充,彩盒,20250617,V1,其他,进行中,,,,5afce9d6cb76170163b68267b6b2abda94acc5feaffa7c68517ce6346a750df4,,thumbnails/b5bdaa51f036d8c838c8015d752adb71.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-BF77-150mm，15H-10pcs-20250617-V1.pdf,涂附-拉绒片-BF77-150mm，15H-10pcs-20250617-V1.pdf,涂附-拉绒片-BF77-150mm，15H-10PCS-20250617-V1.pdf,涂附,BF77,BF77,150_15H,彩盒,20250617,V1,其他,进行中,,,,62d9a9362498b5bc1f37d704538ed6aa27eef9347a28f7785f92902b16b35b04,,thumbnails/c64d30f1723a1d1ab786012278e5b2ca.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-BF78-150mm，15H-10pcs-20250617-V1.pdf,涂附-拉绒片-BF78-150mm，15H-10pcs-20250617-V1.pdf,涂附-拉绒片-BF78-150mm，15H-10PCS-20250617-V1.pdf,涂附,BF78,BF78,150_15H,彩盒,20250617,V1,其他,进行中,,,,a2031b8a08f474931b7405870389b9ed3ac03e23fda30ed5e15765d48af8e27d,,thumbnails/67e62e34b9b1aded57dbe7061886e4a9.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-拉绒片-BT77-150mm，15H-10pcs-20250617-V1.pdf,涂附-拉绒片-BT77-150mm，15H-10pcs-20250617-V1.pdf,涂附-拉绒片-BT77-150mm，15H-10PCS-20250617-V1.pdf,涂附,BT77,BT77,150_15H,彩盒,20250617,V1,其他,进行中,,,,9670b16517e7bdf91eb223e2ac7827a06ec9cc695239fe0a9d14e534d3d21290,,thumbnails/26e81d64764c5bb9b7a55bf4f5088a78.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-2涂附-10pcs挂卡彩盒/涂附-海绵块-BS03_BS04-BS03_BS04-20PCS-20250620-V1.pdf,涂附-海绵块-BS03_BS04-BS03_BS04-20PCS-20250620-V1.pdf,涂附-海绵块-BS03_BS04-_-20PCS-20250620-V1.pdf,涂附,海绵块,待补充,待补充,彩盒,20250620,V1,其他,进行中,,,,33deb7e9a2aa2868c1c7bf24e9038105e06bc7e94f792c0dc5f432c186af0b37,,thumbnails/2ed326a87492fe82aa94abdb7b7f6377.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-4涂附-海绵类-彩盒/涂附-海绵块-12PCS-12PCS-20251104-V1.pdf,涂附-海绵块-12PCS-12PCS-20251104-V1.pdf,涂附-海绵块-BS03-98X120X13MM-12PCS-20251104-V1.pdf,涂附,海绵块,待补充,12PCS,彩盒,20251104,V1,其他,进行中,,,,ea31dc62727f8b1ae2155834822e5e5e79937e099e0c6f21c174c45fb48e5cb9,,thumbnails/240367f87f02d9acfbed65adb33188d8.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-4涂附-海绵类-彩盒/涂附-海绵块-9PCS-9PCS-20251104-V1.pdf,涂附-海绵块-9PCS-9PCS-20251104-V1.pdf,涂附-海绵块-BS04-70X98X25MM-9PCS-20251104-V1.pdf,涂附,海绵块,待补充,9PCS,彩盒,20251104,V1,其他,进行中,,,,c26b6e05f475fe2c4e8029e0545af9e1b2c7bc04db5a477bd6c108cdb3d6917c,,thumbnails/b1e283b73b94581dbeec469784b61270.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-4涂附-海绵类-彩盒/涂附-海绵片-B-TRI3-150MM-15PCS-20250625-V1.pdf,涂附-海绵片-B-TRI3-150MM-15PCS-20250625-V1.pdf,涂附-海绵片-B-TRI3-150MM-15PCS-20250625-V1.pdf,涂附,TRI3,TRI3,150,标签,20250625,V1,其他,进行中,,,,c17b95b3231a00f72cb6f5628a31d1dddfccab5f1fc50133190a7fa42db3c643,,thumbnails/53f981952223bfe1b29424251e9c0eb0.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-4涂附-海绵类-彩盒/涂附-TRI3-150MM-15PCS-20230811-V1.pdf,涂附-TRI3-150MM-15PCS-20230811-V1.pdf,涂附-TRI3-150MM-15PCS-20230811-V1.pdf,涂附,TRI3,TRI3,15PCS,标签,20230811,V1,其他,进行中,,,,a18b25560cf1348dcc4292d8d0188f945e9e5e25dc9c3be41568051a2a776eb6,,thumbnails/1f1eb3147cf1789700b71560873ba44e.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-4涂附-海绵类-彩盒/涂附-BS03-BS03-20251121-V1.pdf,涂附-BS03-BS03-20251121-V1.pdf,涂附-海绵块-BS03-98X120X13MM-12PCS-20251121-V1.pdf,涂附,BS03,BS03,250X210,彩盒,20251121,V1,其他,进行中,,,,deea1b6fd594de3b0d21e03b4d80e45da40e6cec00175abcaf83c5fa680bf991,,thumbnails/01a52c0c2dc42fc291eacea6bd2ce188.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-4涂附-海绵类-彩盒/涂附-BS04-BS04-20251121-V1.pdf,涂附-BS04-BS04-20251121-V1.pdf,涂附-海绵块-BS04-70X98X25MM-9PCS-20251121-V1.pdf,涂附,BS04,BS04,310X230_40,彩盒,20251121,V1,其他,进行中,,,,4948bf97742b7066665d14bde544214cb7ea40a850fbcfa9768608df2bceefe0,,thumbnails/c6da582b388fb7f9b59455550796b715.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-5涂附-卷装/涂附-X20-待补充-20260203-V1.pdf,涂附-X20-待补充-20260203-V1.pdf,涂附-X20-待补充-20260203-V1.pdf,涂附,X20,X20,待补充,刀模图,20260203,V1,其他,进行中,,,,3b9241a6acfd7da8070b51885b1de06d0ea36dd46a786c5b199dba033cc130f9,,thumbnails/4b123b81e33e8a221057b274926dde05.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-5涂附-卷装/涂附-X20-暂无-待补充-20260210-V1.pdf,涂附-X20-暂无-待补充-20260210-V1.pdf,涂附-卷-_-1X20'X4-4ROLL-20260210-V1.pdf,涂附,X20,X20,待补充,彩盒,20260210,V1,其他,进行中,,,,4ebc0316bb36d3a0ce2a3b6a675d830f4850e714c556ca779e553a24e37139bf,,thumbnails/0b37df88aa3c8bc8f658457b376dcd96.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-5涂附-卷装/涂附-A10R-100X130_100X130M-20260512-V1.pdf,涂附-A10R-100X130_100X130M-20260512-V1.pdf,涂附-卷-A10-100MMX130M-1ROLL-20260512-V1.pdf,涂附,A10R,A10R,100X130_100X130M,彩盒,20260512,V1,其他,进行中,,,,8ecfb3cec00d1d64e0aaac04358483ac0f700fddef63f35de5893ffd0fa8af1a,,thumbnails/ae9e99a31e57dd95d5d891581b5f770f.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-5涂附-卷装/涂附-B10R-100X130_100X130M-20260512-V1.pdf,涂附-B10R-100X130_100X130M-20260512-V1.pdf,涂附-卷-B10-100MMX130M-1ROLL-20260512-V1.pdf,涂附,B10R,B10R,100X130_100X130M,彩盒,20260512,V1,其他,进行中,,,,85ebda39f370af01b484409f7f32ee4014cda6bcfcb5466a517aba747dbaf659,,thumbnails/24f79ff1d70ce5db9d1102c40274dc59.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-5涂附-卷装/涂附-B65R-100X130_100X130M-20260512-V1.pdf,涂附-B65R-100X130_100X130M-20260512-V1.pdf,涂附-卷-B65-100MMX130M-1ROLL-20260512-V1.pdf,涂附,B65R,B65R,100X130_100X130M,彩盒,20260512,V1,其他,进行中,,,,e62a1077ebf372a7ccc26579672d7ca2707c6ff046ee12cf10bbf3755dc01b6e,,thumbnails/ab523f281a0d88f03215a777fede0d45.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-5涂附-卷装/涂附-BCG10-70X12M-20240705-V1.pdf,涂附-BCG10-70X12M-20240705-V1.pdf,涂附-BCG10-70X12M-20240705-V1.pdf,涂附,BCG10,BCG10,70X12M,标签,20240705,V1,其他,进行中,,,,c4cdf1154fc0cb6633258626dec2c1234df68270f23cb4b0a12f44ca3209b59d,,thumbnails/789b15a3bb749278b552115731fe0b57.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-5涂附-卷装/涂附-BD8-待补充-20250625-V1.pdf,涂附-BD8-待补充-20250625-V1.pdf,涂附-BD8-待补充-20250625-V1.pdf,涂附,BD8,BD8,待补充,标签,20250625,V1,其他,进行中,,,,dd0c65f6e310580915f16f7035223fcf373bbf4842867da1bd9100e41f5dafc8,,thumbnails/5e9eff5675f6a84e80485b4ba850f606.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-5涂附-卷装/涂附-BDL9-70MMX12M-20250619-V1.pdf,涂附-BDL9-70MMX12M-20250619-V1.pdf,涂附-BDL9-70MMX12M-20250619-V1.pdf,涂附,BDL9,BDL9,70X12,标签,20250619,V1,其他,进行中,,,新款,1ef7bf69bdc9714f81ad5d07296ee9b1da80b3c5ae556ed83635ac72a6f9bd49,,thumbnails/f48ee7814823e54ca0803c6c8ce4cc66.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-5涂附-卷装/涂附-拉绒卷-BRV9-70MMX12M-1pcs-20230616-V1.pdf,涂附-拉绒卷-BRV9-70MMX12M-1pcs-20230616-V1.pdf,涂附-拉绒卷-BRV9-70MMX12M-1ROLL-20230616-V1.pdf,涂附,BRV9,BRV9,70X12_70X12M,彩盒,20230616,V1,其他,进行中,,,,351a834fbcb9eeb83abefa8f799b5acff99f082e8241b6d751cb7ec47eb6e3e4,,thumbnails/6af7ba036a562ef2a9b22845d416057b.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-5涂附-卷装/涂附-海绵卷-BSR25-115X25M-1pcs-20250620-V1.pdf,涂附-海绵卷-BSR25-115X25M-1pcs-20250620-V1.pdf,涂附-海绵卷-BSR25-115X25M-1ROLL-20250620-V1.pdf,涂附,BSR25,BSR25,115X25_120,彩盒,20250620,V1,其他,进行中,,,宽度120mm正好,5501f79dc04f4c99cb4bb46a7f0d25db1d71e646a05846c2684c04c91c364e30,,thumbnails/d5a313c00bccb6e42f9ecddaedfb3385.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-5涂附-卷装/涂附-BSR25-115X25M-20240516-V1.pdf,涂附-BSR25-115X25M-20240516-V1.pdf,涂附-BSR25-115X25M-20240516-V1.pdf,涂附,BSR25,BSR25,115X25_115X25M,标签,20240516,V1,其他,进行中,,,偏大,8bcc084b3a50b858f8023ba104bf58e45acc8f7146bd754b92309272aab6906a,,thumbnails/4b1748b954987e950691cc7525af4e8f.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-5涂附-卷装/涂附-拉绒卷-BRV9-70MMX12M-1pcs-20260202-V1.pdf,涂附-拉绒卷-BRV9-70MMX12M-1pcs-20260202-V1.pdf,涂附-拉绒卷-BRV9-70MMX12M-1ROLL-20260202-V1.pdf,涂附,V字卷,V字卷,145X80,彩盒,20260202,V1,其他,进行中,,,,ae9ec23b5038203b7c7c35d8e03995f37dd910e545b6a063ea8258aff7e7971a,,thumbnails/fec83d271adad8c8c2c71102060a4cc1.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-5涂附-卷装/涂附-V字卷-待补充-20250714-V1.pdf,涂附-V字卷-待补充-20250714-V1.pdf,涂附-V字卷-待补充-20250714-V1.pdf,涂附,V字卷,V字卷,待补充,刀模图,20250714,V1,其他,进行中,,,,2a51fd14518101bf2afc12bc3b8b3b21623e59f882e4d983add6e88002780b12,,thumbnails/77ce331b184b5082cad992e95a81fef6.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-5涂附-卷装/涂附-手撕砂布卷-20260330-V1.pdf,涂附-手撕砂布卷-20260330-V1.pdf,涂附-卷-_-1''x15FT-1ROLL-20260330-V1.pdf,涂附,手撕砂布卷,手撕砂布卷,待补充,彩盒,20260330,V1,其他,进行中,,,,506c9671471e55fa41f6ea93d00fe43d008fb8476bb632c5a7b5e53964e305a3,,thumbnails/a26a1cf86bf0f5e1be49c8cbf7f0ffa8.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-5涂附-卷装-彩盒/涂附-拉绒卷-BRV9-70MMX12M-20260325-V1.pdf,涂附-拉绒卷-BRV9-70MMX12M-20260325-V1.pdf,涂附-拉绒卷-BRV9-70MMX12M-1ROLL-20260325-V1.pdf,涂附,V字卷,V字卷,待补充,彩盒,20260325,V1,其他,进行中,,,,8b66be62a9e3fa3064e594285ca2f289368cb12addfde223beeef9bddbe218ba,,thumbnails/e52e86561bc540f3eb54bdde9aa91231.jpg
/Users/zhanghan/Desktop/涂覆包装-设计稿/1-6涂附-缓冲垫 手擦板等/涂附--BAC02-2PCS-2PCS-20250715-V1.pdf,涂附--BAC02-2PCS-2PCS-20250715-V1.pdf,涂附-缓冲垫-BAC02-2PCS-2PCS-20250715-V1.pdf,涂附,BAC02,BAC02,2PCS,彩盒,20250715,V1,其他,进行中,,,通用,5f0607324198cb5dc822354d2e5bdac29c016c4043f6097fa811f2ec12ece47f,,thumbnails/7d50fa155c93ca023d1631f261613bc4.jpg
